step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.3362202644348145,5.278026542663574,195.9827299137807,0.0002992548381355933,47.34169888496399
1000,8192000,4.69482946395874,4.786958904266357,119.93607641010513,0.00029056716136821543,93.28755736351013
1500,12288000,4.317122459411621,4.550027904510498,94.63504902279898,0.00027271935907359057,139.3484592437744
2000,16384000,4.455761432647705,4.3947704410552975,81.02602837806938,0.0002470134285862354,185.51393485069275
2500,20480000,4.101424217224121,4.282758178710938,72.43996709020581,0.0002153246177615057,231.799907207489
3000,24576000,4.162263870239258,4.198590841293335,66.59242559629993,0.00017996462562803927,278.0852749347687
3500,28672000,3.9152235984802246,4.140525107383728,62.83580833453414,0.00014351296392326577,324.3406095504761
4000,32768000,4.290717124938965,4.096492400169373,60.12900877220921,0.00010862878168945194,370.59718585014343
4500,36864000,4.22617244720459,4.067225751876831,58.39473618052925,7.785688032765895e-05,416.7043249607086
5000,40960000,3.9016764163970947,4.042003030776978,56.94028179260557,5.3442070313131376e-05,462.891238451004
5500,45056000,4.0568132400512695,4.023330974578857,55.8869541505015,3.716541225136576e-05,509.0424644947052
6000,49152000,4.16457462310791,4.015001711845398,55.423390278688224,3.0214288491260102e-05,555.1851596832275
6103,49995776,4.124575614929199,4.0107865190505985,55.19026168947963,3.000001981741871e-05,567.1020374298096
