step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.270982265472412,5.212391119003296,183.53238170865785,0.0002992548381355933,45.53088617324829
1000,8192000,4.645953178405762,4.7346187210083,113.82005324880123,0.00029056716136821543,89.35656380653381
1500,12288000,4.2696452140808105,4.500221457481384,90.03706847523782,0.00027271935907359057,133.45879364013672
2000,16384000,4.427812576293945,4.359516897201538,78.21933731312477,0.0002470134285862354,177.54462385177612
2500,20480000,4.068755149841309,4.254184856414795,70.39940816734386,0.0002153246177615057,221.46648287773132
3000,24576000,4.139406681060791,4.178164033889771,65.24595382203239,0.00017996462562803927,265.36541080474854
3500,28672000,3.902848720550537,4.1244981002807615,61.836765605325255,0.00014351296392326577,309.205185174942
4000,32768000,4.281351566314697,4.08505012512207,59.44491736030574,0.00010862878168945194,353.14075541496277
4500,36864000,4.203474998474121,4.054379234313965,57.64936513857207,7.785688032765895e-05,397.3014602661133
5000,40960000,3.877336025238037,4.033056521415711,56.43313699898918,5.3442070313131376e-05,441.3186421394348
5500,45056000,4.049274921417236,4.01612274646759,55.48555665689061,3.716541225136576e-05,485.4148938655853
6000,49152000,4.15423583984375,4.007598791122437,55.01461026414833,3.0214288491260102e-05,529.5398528575897
6103,49995776,4.095319747924805,4.004066796302795,54.82064169532713,3.000001981741871e-05,540.8347182273865
