step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.70529317855835,5.534654808044434,253.32032840329933,0.0002992548381355933,43.9627468585968
1000,8192000,4.742702484130859,4.8888821077346805,132.80502932317506,0.00029056716136821543,86.74361896514893
1500,12288000,4.247433185577393,4.6242269515991214,101.92395047285456,0.00027271935907359057,129.59856367111206
2000,16384000,4.326308727264404,4.479921979904175,88.22778886657542,0.0002470134285862354,172.49826383590698
2500,20480000,4.580254554748535,4.363774256706238,78.5530550263696,0.0002153246177615057,215.3687481880188
3000,24576000,4.20927619934082,4.281681485176087,72.3620134196123,0.00017996462562803927,258.20138692855835
3500,28672000,4.613034248352051,4.214902029037476,67.6875341332084,0.00014351296392326577,301.04887557029724
4000,32768000,4.285553455352783,4.169823780059814,64.70404895906414,0.00010862878168945194,343.92653942108154
4500,36864000,4.230648040771484,4.131629009246826,62.279293890865276,7.785688032765895e-05,386.773907661438
5000,40960000,4.2943549156188965,4.107754483222961,60.8100142350719,5.3442070313131376e-05,429.6133682727814
5500,45056000,3.836050271987915,4.090922946929932,59.795053905764576,3.716541225136576e-05,472.50161576271057
6000,49152000,3.77419114112854,4.08098578453064,59.20380328649351,3.0214288491260102e-05,515.3572595119476
6103,49995776,4.224452972412109,4.07778265953064,59.01446949587104,3.000001981741871e-05,526.300363779068
