step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.56172513961792,5.266348543167115,193.70735546213436,0.0002992548381355933,44.0949969291687
1000,8192000,4.453492164611816,4.729255819320679,113.2112813441444,0.00029056716136821543,87.1595618724823
1500,12288000,4.56786584854126,4.5115304279327395,91.06107433459448,0.00027271935907359057,130.14870691299438
2000,16384000,4.424463272094727,4.360978713035584,78.33376319334297,0.0002470134285862354,173.22922682762146
2500,20480000,4.266334533691406,4.276583027839661,71.99401768384189,0.0002153246177615057,216.4345600605011
3000,24576000,4.4662981033325195,4.202086820602417,66.82563875498981,0.00017996462562803927,259.72408390045166
3500,28672000,4.0365166664123535,4.147402000427246,63.269412684300995,0.00014351296392326577,303.0020911693573
4000,32768000,4.344753742218018,4.1098224687576295,60.935898583516106,0.00010862878168945194,346.21896147727966
4500,36864000,4.121958255767822,4.077614140510559,59.004525273219876,7.785688032765895e-05,389.4627401828766
5000,40960000,3.741896867752075,4.053559980392456,57.602155011291295,5.3442070313131376e-05,432.6879804134369
5500,45056000,4.228943347930908,4.035105228424072,56.54887047377356,3.716541225136576e-05,475.89197421073914
6000,49152000,4.160339832305908,4.028482732772827,56.17561313669915,3.0214288491260102e-05,519.1288645267487
6103,49995776,3.858607769012451,4.024256906509399,55.93872563058459,3.000001981741871e-05,530.1633179187775
