step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.361990451812744,5.487339468002319,241.613530447967,0.0002992548381355933,28.874821186065674
1000,8192000,4.735490798950195,5.01995304107666,151.40419384918414,0.00029056716136821543,57.28844332695007
1500,12288000,4.739080429077148,4.781942815780639,119.33597278292345,0.00027271935907359057,85.57032513618469
2000,16384000,4.94334602355957,4.633727507591248,102.89689912962596,0.0002470134285862354,113.88315486907959
2500,20480000,4.6591477394104,4.516164693832398,91.48405491139238,0.0002153246177615057,142.29914617538452
3000,24576000,4.261937141418457,4.433256273269653,84.20516599867015,0.00017996462562803927,170.651437997818
3500,28672000,4.443617343902588,4.37290391921997,79.2735016211786,0.00014351296392326577,199.02005124092102
4000,32768000,4.285439491271973,4.3307001447677616,75.99747718246206,0.00010862878168945194,227.37484622001648
4500,36864000,4.367096424102783,4.2984540653228756,73.58594665553905,7.785688032765895e-05,255.7614507675171
5000,40960000,4.572259426116943,4.277474222183227,72.05820694347648,5.3442070313131376e-05,284.12624192237854
5500,45056000,4.359729766845703,4.257709846496582,70.64800327312766,3.716541225136576e-05,312.5052638053894
6000,49152000,4.543855667114258,4.2444562292098995,69.71783931015091,3.0214288491260102e-05,340.8787999153137
6103,49995776,4.662196159362793,4.242427859306336,69.5765690657442,3.000001981741871e-05,348.59977650642395
