step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.573150634765625,5.419684009552002,225.8077581327438,0.0002992548381355933,44.299546003341675
1000,8192000,4.6686882972717285,4.810097374916077,122.74356908010266,0.00029056716136821543,87.49815130233765
1500,12288000,4.18892240524292,4.5602911186218265,95.6113100117293,0.00027271935907359057,130.71920347213745
2000,16384000,4.265640735626221,4.417154035568237,82.86013248653272,0.0002470134285862354,173.98864579200745
2500,20480000,4.510878086090088,4.313502497673035,74.7016737121596,0.0002153246177615057,217.21891951560974
3000,24576000,4.160879135131836,4.2416261863708495,69.52081376512405,0.00017996462562803927,260.47259283065796
3500,28672000,4.552107810974121,4.175821714401245,65.09330579785997,0.00014351296392326577,303.7147731781006
4000,32768000,4.234851837158203,4.132023229598999,62.303850496074766,0.00010862878168945194,346.96544075012207
4500,36864000,4.185971260070801,4.09524845123291,60.054257858495475,7.785688032765895e-05,390.2053005695343
5000,40960000,4.236464977264404,4.071768374443054,58.66060484014553,5.3442070313131376e-05,433.4356417655945
5500,45056000,3.79020619392395,4.056730370521546,57.78506611151777,3.716541225136576e-05,476.6832187175751
6000,49152000,3.7179484367370605,4.045104508399963,57.11715494471256,3.0214288491260102e-05,519.9670875072479
6103,49995776,4.183325290679932,4.042871170043945,56.98973535028362,3.000001981741871e-05,531.0020775794983
