step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.923069000244141,6.176174182891845,481.14764770643194,0.0002992548381355933,28.718847513198853
1000,8192000,5.482309818267822,5.645855960845947,283.1157885671732,0.00029056716136821543,57.09137415885925
1500,12288000,5.312623023986816,5.390684232711792,219.35342300529862,0.00027271935907359057,85.31946516036987
2000,16384000,5.011294364929199,5.233312463760376,187.41257382917374,0.0002470134285862354,113.53108549118042
2500,20480000,4.819253921508789,5.131602125167847,169.28812165638934,0.0002153246177615057,141.83192992210388
3000,24576000,4.714926719665527,5.0467453289031985,155.51548814892394,0.00017996462562803927,170.1855857372284
3500,28672000,4.867884635925293,4.969754037857055,143.99146656532736,0.00014351296392326577,198.53840947151184
4000,32768000,4.831728935241699,4.920501050949096,137.07127567610107,0.00010862878168945194,226.89803338050842
4500,36864000,4.527620315551758,4.87855299949646,131.44033198729252,7.785688032765895e-05,255.25650453567505
5000,40960000,4.717495918273926,4.853942317962646,128.24497704754953,5.3442070313131376e-05,283.58744645118713
5500,45056000,4.382234573364258,4.835216522216797,125.86583300585437,3.716541225136576e-05,311.9222981929779
6000,49152000,4.593130588531494,4.821606216430664,124.16436554181871,3.0214288491260102e-05,340.24880194664
6103,49995776,4.791779518127441,4.817987422943116,123.71585237214398,3.000001981741871e-05,347.94834208488464
