step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.95028018951416,5.493643970489502,243.14159533475492,0.0002992548381355933,28.773494720458984
1000,8192000,5.226383209228516,5.013999567031861,150.5054907680198,0.00029056716136821543,57.162270307540894
1500,12288000,4.828466892242432,4.798493609428406,121.32751316871581,0.00027271935907359057,85.40988087654114
2000,16384000,4.714665412902832,4.637597432136536,103.29587386833803,0.0002470134285862354,113.75747489929199
2500,20480000,4.634598731994629,4.524885177612305,92.28532879847945,0.0002153246177615057,142.1574251651764
3000,24576000,4.602659225463867,4.448204984664917,85.47338019055167,0.00017996462562803927,170.52136254310608
3500,28672000,4.430172920227051,4.383978481292725,80.15630021691092,0.00014351296392326577,198.91630101203918
4000,32768000,4.31235408782959,4.33907922744751,76.6369416486991,0.00010862878168945194,227.29467678070068
4500,36864000,4.319443702697754,4.306104607582093,74.15107807454997,7.785688032765895e-05,255.70062279701233
5000,40960000,4.0471391677856445,4.278626265525818,72.14126895739817,5.3442070313131376e-05,284.1005892753601
5500,45056000,4.35463809967041,4.2579727411270145,70.66657869542132,3.716541225136576e-05,312.50533962249756
6000,49152000,4.207828044891357,4.248706655502319,70.01480050616516,3.0214288491260102e-05,340.90543270111084
6103,49995776,3.9844493865966797,4.246203851699829,69.83978630169376,3.000001981741871e-05,348.62555623054504
