step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,6.022998332977295,6.162007055282593,474.3792253398916,0.0002992548381355933,28.779321432113647
1000,8192000,5.56109094619751,5.644962778091431,282.8630273250889,0.00029056716136821543,57.187968730926514
1500,12288000,4.968011856079102,5.379113111495972,216.82988619026597,0.00027271935907359057,85.4510087966919
2000,16384000,5.089291572570801,5.227322435379028,186.29332271249285,0.0002470134285862354,113.7238597869873
2500,20480000,4.7179789543151855,5.117076005935669,166.84679663393422,0.0002153246177615057,142.04213857650757
3000,24576000,5.049636363983154,5.034590559005737,153.63667457931567,0.00017996462562803927,170.3956332206726
3500,28672000,4.840565204620361,4.968791151046753,143.852885810873,0.00014351296392326577,198.76573276519775
4000,32768000,4.706952095031738,4.917862167358399,136.7100373785011,0.00010862878168945194,227.15629124641418
4500,36864000,4.91930627822876,4.868997631072998,130.19035270649883,7.785688032765895e-05,255.55157232284546
5000,40960000,4.90334415435791,4.843710327148438,126.93946599883145,5.3442070313131376e-05,283.9251868724823
5500,45056000,4.811280727386475,4.825749340057373,124.67986100160648,3.716541225136576e-05,312.32393860816956
6000,49152000,4.406579971313477,4.814544801712036,123.29067782951813,3.0214288491260102e-05,340.6925024986267
6103,49995776,4.481431007385254,4.812828540802002,123.07926033427421,3.000001981741871e-05,348.4088816642761
