step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.671395778656006,5.4571440887451175,234.42696482717207,0.0002992548381355933,35.152018547058105
1000,8192000,4.89201545715332,4.848631730079651,127.565726033859,0.00029056716136821543,69.15515089035034
1500,12288000,4.478058338165283,4.603388876914978,99.82202765162788,0.00027271935907359057,103.02622699737549
2000,16384000,4.53189754486084,4.444686975479126,85.17321236007587,0.0002470134285862354,136.9793062210083
2500,20480000,4.367613792419434,4.3472839450836185,77.26831268410591,0.0002153246177615057,170.96284794807434
3000,24576000,4.248593330383301,4.265246324539184,71.18245179868426,0.00017996462562803927,204.88011360168457
3500,28672000,4.029142379760742,4.206399779319764,67.11447740304436,0.00014351296392326577,238.79857277870178
4000,32768000,4.3191633224487305,4.164198546409607,64.3410953720062,0.00010862878168945194,272.79288363456726
4500,36864000,4.19287109375,4.133175468444824,62.37568078773986,7.785688032765895e-05,306.8381998538971
5000,40960000,4.266276836395264,4.110162353515625,60.95661328676592,5.3442070313131376e-05,340.8742644786835
5500,45056000,4.143673419952393,4.0930881690979,59.924663748432195,3.716541225136576e-05,374.8890383243561
6000,49152000,4.09002161026001,4.081466245651245,59.23225524664764,3.0214288491260102e-05,408.9037549495697
6103,49995776,3.7749252319335938,4.0806077146530155,59.18142434249898,3.000001981741871e-05,417.78483057022095
