step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.252346038818359,5.299937753677368,200.32434013318792,0.0002992548381355933,43.39495611190796
1000,8192000,4.965494155883789,4.748120431900024,115.36724003198404,0.00029056716136821543,85.68969082832336
1500,12288000,4.600628852844238,4.517903332710266,91.6432509981168,0.00027271935907359057,128.01931643486023
2000,16384000,4.701025485992432,4.381538438796997,79.96095386170659,0.0002470134285862354,170.34258842468262
2500,20480000,4.179673194885254,4.281769967079162,72.3684164315412,0.0002153246177615057,212.70855140686035
3000,24576000,4.207204818725586,4.203925805091858,66.94864313506545,0.00017996462562803927,255.10499215126038
3500,28672000,3.997248411178589,4.151342420578003,63.51921258803762,0.00014351296392326577,297.50198197364807
4000,32768000,4.237998962402344,4.104107308387756,60.58863343406693,0.00010862878168945194,339.9122643470764
4500,36864000,3.869687557220459,4.070254650115967,58.57187602798057,7.785688032765895e-05,382.4577889442444
5000,40960000,4.1023454666137695,4.0506103277206424,57.43249899702487,5.3442070313131376e-05,425.7672474384308
5500,45056000,4.344549179077148,4.034621787071228,56.5215390184401,3.716541225136576e-05,468.8788061141968
6000,49152000,4.041761875152588,4.0237424850463865,55.909956949754495,3.0214288491260102e-05,512.124514579773
6103,49995776,4.285224914550781,4.022771592140198,55.85570071192685,3.000001981741871e-05,523.1506569385529
