step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.195826530456543,5.38019947052002,217.06556928886354,0.0002992548381355933,52.5142138004303
1000,8192000,4.855747222900391,4.808386044502258,122.53369391133592,0.00029056716136821543,103.75493621826172
1500,12288000,4.586706161499023,4.566979570388794,96.25294502756626,0.00027271935907359057,155.13278031349182
2000,16384000,4.709073066711426,4.423843941688538,83.4163173318547,0.0002470134285862354,206.40796566009521
2500,20480000,4.253603935241699,4.317295575141907,74.98556101049428,0.0002153246177615057,257.67632818222046
3000,24576000,4.118040561676025,4.241636366844177,69.52152152351694,0.00017996462562803927,308.9569878578186
3500,28672000,4.324801445007324,4.180460686683655,65.39597332958672,0.00014351296392326577,360.23109436035156
4000,32768000,4.574862480163574,4.131412787437439,62.26582920498468,0.00010862878168945194,411.53105568885803
4500,36864000,4.252132415771484,4.102552828788757,60.494522804939734,7.785688032765895e-05,462.81401467323303
5000,40960000,3.8091344833374023,4.075501217842102,58.87998489265873,5.3442070313131376e-05,514.1080729961395
5500,45056000,3.9883875846862793,4.058455610275269,57.8848452514653,3.716541225136576e-05,565.4262022972107
6000,49152000,3.836282730102539,4.04930694103241,57.35769100482125,3.0214288491260102e-05,616.7668743133545
6103,49995776,4.161027908325195,4.043720288276672,57.038146924314205,3.000001981741871e-05,629.7292139530182
