step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.6442742347717285,5.32698395729065,205.8162863991007,0.0002992548381355933,44.21346950531006
1000,8192000,5.008275032043457,4.7793082427978515,119.02198724367798,0.00029056716136821543,87.13244986534119
1500,12288000,4.472497940063477,4.553588624000549,94.9726185247865,0.00027271935907359057,130.0498378276825
2000,16384000,4.312339782714844,4.4020927619934085,81.62150443499027,0.0002470134285862354,173.02489399909973
2500,20480000,4.296738624572754,4.3110407447814945,74.5180028198282,0.0002153246177615057,216.17528343200684
3000,24576000,4.152216911315918,4.2253775835037235,68.40032550783948,0.00017996462562803927,259.2917995452881
3500,28672000,4.3606767654418945,4.17292932510376,64.9053026370656,0.00014351296392326577,302.39752221107483
4000,32768000,3.943401336669922,4.127335128784179,62.01244736114655,0.00010862878168945194,345.5345425605774
4500,36864000,4.1504998207092285,4.099965748786926,60.33822090470809,7.785688032765895e-05,388.7604658603668
5000,40960000,3.9142332077026367,4.079254040718078,59.10136618947669,5.3442070313131376e-05,432.0043387413025
5500,45056000,3.745767831802368,4.057781553268432,57.84584071305193,3.716541225136576e-05,475.238808631897
6000,49152000,4.272185325622559,4.050413379669189,57.42118889204545,3.0214288491260102e-05,518.4481582641602
6103,49995776,3.8775320053100586,4.047386598587036,57.24765028796229,3.000001981741871e-05,529.461092710495
