step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.421103477478027,5.282014970779419,196.76595382185204,0.0002992548381355933,44.01417398452759
1000,8192000,4.583917617797852,4.733638591766358,113.70854953924213,0.00029056716136821543,87.03299880027771
1500,12288000,4.132055282592773,4.5035537815094,90.33760162073801,0.00027271935907359057,129.99769854545593
2000,16384000,4.20444393157959,4.374949960708618,79.43586453843693,0.0002470134285862354,172.9762246608734
2500,20480000,4.480098724365234,4.275878372192383,71.94330456245287,0.0002153246177615057,216.06791520118713
3000,24576000,4.120793342590332,4.2030293655395505,66.88865461544395,0.00017996462562803927,259.1921458244324
3500,28672000,4.513937950134277,4.1439469003677365,63.05118774436404,0.00014351296392326577,302.38749599456787
4000,32768000,4.212342739105225,4.1044941949844365,60.612078899329425,0.00010862878168945194,345.6211495399475
4500,36864000,4.157811164855957,4.071641573905945,58.653167115508346,7.785688032765895e-05,388.73444056510925
5000,40960000,4.19292688369751,4.050247530937195,57.41166645034238,5.3442070313131376e-05,431.95412278175354
5500,45056000,3.762906789779663,4.035514063835144,56.571994381093354,3.716541225136576e-05,475.15392327308655
6000,49152000,3.6962599754333496,4.023980994224548,55.92329357802852,3.0214288491260102e-05,518.3708744049072
6103,49995776,4.14214563369751,4.0223106145858765,55.829958421382685,3.000001981741871e-05,529.3974447250366
