step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.707491874694824,5.41525447845459,224.80974763712945,0.0002992548381355933,44.47776174545288
1000,8192000,4.548394680023193,4.8032737064361575,121.90885878865473,0.00029056716136821543,87.64384293556213
1500,12288000,4.6442108154296875,4.563403820991516,95.90938322890948,0.00027271935907359057,130.82362842559814
2000,16384000,4.482584476470947,4.398328070640564,81.31480234462954,0.0002470134285862354,174.0635221004486
2500,20480000,4.310487747192383,4.307812256813049,74.2778102822805,0.0002153246177615057,217.2969355583191
3000,24576000,4.483327865600586,4.225055437088013,68.37829413699782,0.00017996462562803927,260.55387687683105
3500,28672000,4.063268184661865,4.169140915870667,64.65987996356617,0.00014351296392326577,303.7544529438019
4000,32768000,4.38746452331543,4.130858302116394,62.231313286857144,0.00010862878168945194,346.95266127586365
4500,36864000,4.143997669219971,4.099278693199158,60.2967794308078,7.785688032765895e-05,390.22725653648376
5000,40960000,3.772596597671509,4.068454999923706,58.46656193271538,5.3442070313131376e-05,433.4881081581116
5500,45056000,4.263540267944336,4.050316042900086,57.415599971048785,3.716541225136576e-05,476.7344698905945
6000,49152000,4.172167778015137,4.0446663761138915,57.09213555634385,3.0214288491260102e-05,519.9737021923065
6103,49995776,3.8648104667663574,4.042214965820312,56.952350712563124,3.000001981741871e-05,531.0029075145721
