step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.170177459716797,5.356521263122558,211.98621799951516,0.0002992548381355933,52.53082728385925
1000,8192000,4.470072269439697,4.806939811706543,122.35660974794911,0.00029056716136821543,103.86969208717346
1500,12288000,4.498163223266602,4.567712640762329,96.32353107904197,0.00027271935907359057,155.26107835769653
2000,16384000,4.34665584564209,4.417213363647461,82.86504856486667,0.0002470134285862354,206.6836919784546
2500,20480000,4.284252643585205,4.316039338111877,74.89142051580356,0.0002153246177615057,258.07229018211365
3000,24576000,4.279006004333496,4.243360557556152,69.64149328258519,0.00017996462562803927,309.4493796825409
3500,28672000,4.145970344543457,4.1842758131027225,65.64594376634852,0.00014351296392326577,360.7699420452118
4000,32768000,4.245360374450684,4.138773803710937,62.72586005712767,0.00010862878168945194,412.1300230026245
4500,36864000,3.952808380126953,4.103312044143677,60.540468614716985,7.785688032765895e-05,463.45489382743835
5000,40960000,4.280910968780518,4.0819558334350585,59.261261735255964,5.3442070313131376e-05,514.7618460655212
5500,45056000,4.109007358551025,4.063010883331299,58.14912801045731,3.716541225136576e-05,566.0240588188171
6000,49152000,3.929370403289795,4.0532371520996096,57.583562407195515,3.0214288491260102e-05,617.2514524459839
6103,49995776,4.424673080444336,4.048320364952088,57.3011311837243,3.000001981741871e-05,630.1856048107147
