step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,1.4473763704299927,1.7423458626521893,5.710724296533732,0.0002992548381355933,44.103572607040405
1000,8192000,0.8614206314086914,1.504343013667581,4.501195434767687,0.00029056716136821543,88.56453537940979
1500,12288000,0.9932900071144104,1.348138246104945,3.8502506347080168,0.00027271935907359057,131.23146867752075
2000,16384000,0.6519268751144409,1.2951427704125793,3.651517265554435,0.0002470134285862354,174.51114153862
2500,20480000,0.7401419878005981,1.2645230173465594,3.541403145319109,0.0002153246177615057,217.56277108192444
3000,24576000,0.7436160445213318,1.2353455936489393,3.439567007839503,0.00017996462562803927,260.9575934410095
3500,28672000,0.5796485543251038,1.2192850520263365,3.384766936090025,0.00014351296392326577,304.3872048854828
4000,32768000,0.5702652931213379,1.2182810941533229,3.381370477911968,0.00010862878168945194,347.85427618026733
4500,36864000,0.5904716849327087,1.2163216911967676,3.3747514973430524,7.785688032765895e-05,391.2304718494415
5000,40960000,0.9407730102539062,1.2175663440071758,3.37895450637956,5.3442070313131376e-05,434.262020111084
5500,45056000,0.5687203407287598,1.2145052914643408,3.3686271634293514,3.716541225136576e-05,477.28323554992676
6000,49152000,0.6773958802223206,1.2146632539567037,3.3691593222013845,3.0214288491260102e-05,520.594160079956
6103,49995776,0.671181321144104,1.217842212274446,3.379886781291039,3.000001981741871e-05,530.7555768489838
