step,tokens,train_loss,val_loss,val_ppl,lr,elapsed_s
500,4096000,5.392930030822754,5.207516174316407,182.63984879146903,0.0002992548381355933,43.81637263298035
1000,8192000,4.720019817352295,4.742079095840454,114.6723688532745,0.00029056716136821543,87.24230456352234
1500,12288000,4.5891265869140625,4.5035277843475345,90.33525313001337,0.00027271935907359057,132.92939567565918
2000,16384000,4.492231369018555,4.35718156337738,78.03688217874013,0.0002470134285862354,177.91544008255005
2500,20480000,3.9005284309387207,4.255624709129333,70.5008459565087,0.0002153246177615057,223.45938849449158
3000,24576000,3.8814375400543213,4.1873544359207155,65.8483542796796,0.00017996462562803927,268.70812702178955
3500,28672000,3.997960090637207,4.1352198123931885,62.50332856680875,0.00014351296392326577,314.18121886253357
4000,32768000,4.135690689086914,4.090313105583191,59.75859952638597,0.00010862878168945194,359.53968954086304
4500,36864000,4.000999927520752,4.0593750238418576,57.93808983663563,7.785688032765895e-05,404.84875655174255
5000,40960000,4.013758659362793,4.0356249475479125,56.578267641663814,5.3442070313131376e-05,450.1345856189728
5500,45056000,3.9902963638305664,4.020718941688537,55.74116607263701,3.716541225136576e-05,495.4657244682312
6000,49152000,3.969252824783325,4.007915301322937,55.0320257054105,3.0214288491260102e-05,540.950115442276
6103,49995776,3.965301990509033,4.008406381607056,55.05905748507333,3.000001981741871e-05,552.6485962867737
